C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0,0,0,0,0,0,0,0,0,0,1.098,0.169666667,0.145666667,1.852666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789666667,0.705333333,0.755333333,55,Sr9,Serratus anterior motoneurons in lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018666667,0.071,0,0,0,0,0,0,0,0,0,0,0.018666667,0.071,0.047666667,56,Tail9,Tail muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.254,2.389333333,4.319666667,1.671666667,1.149666667,0.095333333,0.374666667,0.366666667,1.473333333,2.776333333,3.214666667,2.551333333,1.462666667,1.656666667,0.205333333,0.352333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.779333333,1.706666667,1.737333333,57,ThAb9,Thoracoabdominal wall muscle motoneurons of lamina 9,120,MN
0,0,0,0,0,0,0,0,0,0,0,0,0.848333333,0.64,1.375666667,1.845333333,1.153,1.791666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153666667,1.406,1.257,58,Tr9,Triceps motoneurons of lamina 9,120,MN
0,0,0,0,0,0,1.359333333,0.521666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359333333,0.521666667,0.948666667,59,Tz9,Trapezius motoneurons of lamina 9,120,MN
0,0,0,0,6.145666667,1.969666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.145666667,1.969666667,4.214333333,60,TzSM9,Trapezius and sternomastoid motoneurons of lamina 9,120,MN
0.042666667,0,0,0,0,0,0,0.003,0,0.006333333,0.004,0,0,0,0,0.004333333,0.002333333,0,0.033,0.005666667,0,0.005333333,0.077666667,0.038,0.005,0.004666667,0.012333333,0,0.076,0.090666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012666667,0.008666667,0.010333333,61,cu,Cuneate fasciculus,74,df
0,0,0.007333333,0,0,0,0.030333333,0,0.014,0.007333333,0.169333333,0.052,0,0.015,0,0.007333333,0,0,0,0,0,0,0.003666667,0,0,0,0,0,0,0.003666667,0,0,0,0,0,0,0,0,0,0,0.004666667,0,0,0,0,0.004,0,0,0,0,0,0,0.035666667,0,0,0.133,0,0.055333333,0,0,0,0,0,0,0,0,0,0,0.011666667,0.007666667,0.009666667,62,dcs,Dorsal corticospinal tract,74,df
0,0,0,0.003666667,0,0.004,0.031,0.021666667,0.044666667,0,0,0,0,0.019333333,0.004666667,0.010333333,0.004,0,0.008,0.014,0.022333333,0,0.147333333,0.042,0.088,0.028,0.022,0,0.188666667,0.140333333,0.002,0,0,0.031333333,0.018333333,0.007,0.038666667,0.002333333,0,0.014,0.002333333,0,0.015,0.048666667,0.003666667,0.004333333,0.002666667,0,0.001333333,0.008,0.011333333,0.02,0.007333333,0.017666667,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0.017333333,0.013333333,0.015,63,gr,Gracile fasciculus,74,df
0.082666667,0,0.098666667,0,0,0,0.009,0,0,0.026,0.047,0,0,0,0.008666667,0,0.009666667,0,0.006,0.026666667,0.075,0.016333333,0.08,0.112666667,0.045333333,0,0,0,0.142,0.162,0,0,0,0.008,0.018333333,0,0,0,0,0.034333333,0,0.076333333,0.008,0,0,0,0.004,0,0.012666667,0,0.037666667,0.023333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020333333,0.014666667,0.017666667,64,psdc,Postsynaptic dorsal column pathway,74,df
0.087666667,0,0.008666667,0.033333333,0.010666667,0.016333333,0.058,0.066666667,0.004666667,0.043333333,0.028,0.006333333,0.005666667,0.008666667,0.005333333,0.026333333,0,0,0.010666667,0.008,0.070666667,0.016333333,0.024,0.076,0.063666667,0,0.007666667,0.022,0.26,0.695666667,0.01,0.043,0,0,0.005,0.010666667,0,0,0,0.037333333,0.012333333,0,0,0.138666667,0.049333333,0,0,0.007333333,0.015,0,0,0.04,0.012,0.088666667,0,0.17,0,0.016,0,0,0,0,0,0,0,0,0,0,0.02,0.041666667,0.031,66,dl,Dorsolateral fasciculus (Lissauer),75,lfc
0.142333333,0.046333333,0.013333333,0.127666667,0.12,0.216333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087666667,0.170666667,0.127333333,67,LatC,Lateral cervical nucleus,75,lfc
0.472666667,0,0.015,0.050333333,0.085333333,0.016,0.029,0.033333333,0.049666667,0.004333333,0.041666667,0.012333333,0.081333333,0,0.019333333,0.011666667,0.005,0.081,0.010666667,0.022666667,0.016666667,0.016,0.030666667,0.015333333,0.033666667,0.003666667,0.002333333,0,0.126333333,0.037333333,0.072666667,0,0,0.070333333,0.012333333,0,0.02,0,0.02,0.016,0.016666667,0.006666667,0.023,0.004333333,0.07,0.067666667,0.025333333,0.049666667,0.029666667,0.027666667,0.026333333,0.027666667,0.209666667,0.171666667,3.645,0.103,0,0.111333333,0,0,0,0,0,0,0,0,0,0,0.076666667,0.030333333,0.053,68,LSp,Lateral spinal nucleus,75,lfc
0.025666667,0.031,0.143333333,0.016,0.174333333,0,0.022,0.012333333,0.006333333,0.031333333,0.004666667,0.002333333,0.016,0,0.014,0.011,0,0,0.004333333,0,0.012333333,0.019666667,0.141666667,0.02,0.017,0,0.014333333,0,0.159333333,0.036666667,0.145666667,0.016333333,0.015,0.005666667,0.025666667,0.020666667,0.021666667,0,0.006,0,0,0.006333333,0.042,0,0.010333333,0,0.005333333,0.012,0.021,0.009666667,0,0.006,0.115333333,0.093,0,0,0.851666667,0.025666667,0,0,0,0,0,0,0,0,0,0,0.045,0.013666667,0.029,69,rs,Rubrospinal tract,75,lfc
0.002,0.016333333,0.084666667,0.045,0.093,0.049666667,0.189666667,0.026,0.471666667,0.197,0.360333333,0.054,0.464,0.077333333,0.241,0.106666667,0.232333333,0.080666667,0.018666667,0.029,0.028333333,0.008333333,0.037333333,0.019,0.047333333,0.055333333,0.124,0.082666667,0.123,0.067666667,0.038333333,0.017666667,0.014666667,0.013,0.012333333,0.131333333,0.058333333,0.139,0.026666667,0.045,0.063666667,0.079333333,0.015333333,0.033666667,0.020333333,0.025666667,0.137666667,0.313,0.250333333,0.168,0.753666667,0.587666667,1.11,1.004,0.633,0.264666667,0.019666667,0.025,0,0,0,0,0,0,0,0,0,0,0.242333333,0.176,0.209,70,vf,Ventral funiculus,130,WM
0.072333333,0.013333333,0.117,0.160666667,0.096,0.093274967,0.062333333,0.105333333,0.178666667,0.067666667,0.337666667,0.153666667,0.293333333,0.055333333,0.052333333,0.171,0.211,0.450666667,0.197,0.340666667,0.064666667,0.019666667,0.055333333,0.032333333,0.064333333,0.012666667,0.040666667,0.026333333,0.092333333,0.102333333,0.066333333,0.057,0.117,0.055561,0.096666667,0.052,0.133333333,0.049,0.032333333,0.015,0.007333333,0.012666667,0.043666667,0.021333333,0.071333333,0.040333333,0.052333333,0.07,0.028,0.040666667,0.071666667,0.054,0.805333333,0.394666667,2.428,1.050333333,0.215,0.060666667,0,0,0,0,0,0,0,0,0,0,0.150666667,0.121,0.135666667,65,lf,Lateral funiculus,75,lfc
0,0,0.028666667,0,0.086,0,0,0,0,0,0.085666667,0.613666667,0,0,0.030666667,0.011333333,0,0.229333333,0,0.048,0,1.43,0.024333333,0.753,0.084333333,0,0.083333333,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0.487333333,0.260666667,0.063333333,0.019333333,0.901,0.151333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.145333333,0.115,22,IMM,Intermediomedial column,110,VH
0.027666667,0,0.012666667,0.001,0,0.000666667,0.014333333,0.006333333,0.010333333,0.007333333,0.044,0.011666667,0,0.007666667,0.002666667,0.006,0.003666667,0,0.015666667,0.009,0.013666667,0.005,0.077666667,0.039333333,0.026333333,0.007666667,0.008333333,0,0.078,0.08,0.001,0,0,0.020333333,0.013666667,0.004333333,0.022,0.001333333,0,0.012666667,0.002666667,0.01,0.010666667,0.030666667,0.002333333,0.003666667,0.002333333,0,0.003,0.005,0.014333333,0.016333333,0.016333333,0.009666667,0,0.063,0.021666667,0.017333333,0,0,0,0,0,0,0,0,0,0,0.015,0.011,0.013,74,df,Dorsal funiculus,130,WM
0.098,0.015333333,0.103333333,0.140666667,0.098,0.084,0.057666667,0.092666667,0.147666667,0.058,0.270333333,0.119666667,0.242333333,0.044,0.046,0.143666667,0.184666667,0.398,0.17,0.294,0.059,0.019333333,0.055666667,0.031333333,0.059666667,0.011333333,0.035333333,0.023333333,0.102,0.107666667,0.069666667,0.050333333,0.100333333,0.053860067,0.084,0.046,0.115666667,0.042,0.029666667,0.015333333,0.008,0.011333333,0.040666667,0.023666667,0.067333333,0.039,0.046333333,0.063666667,0.027333333,0.036333333,0.06,0.049,0.694666667,0.351,2.353666667,0.865666667,0.187333333,0.061666667,0,0,0,0,0,0,0,0,0,0,0.135,0.105666667,0.120333333,75,lfc,Lateral funiculus complete,130,WM
0.054,0,0.002333333,0.009333333,0.002666667,0.004,0.014333333,0.018333333,0.001333333,0.016333333,0.009,0.001666667,0.001666667,0.002666667,0.002333333,0.013666667,0.001666667,0,0.027333333,0.006,0.022666667,0.009,0.065,0.047666667,0.015333333,0.003666667,0.011333333,0.006333333,0.119,0.246666667,0.01,0.043,0,0,0.005,0.010666667,0,0,0,0.037333333,0.012333333,0,0,0.138666667,0.049333333,0,0,0.007333333,0.015,0,0,0.04,0.012,0.088666667,0,0.17,0,0.016,0,0,0,0,0,0,0,0,0,0,0.015666667,0.022666667,0.019,72,dl_cu,Dorsal and Cuneate fasciculus,130,WM
0.032,0.004666667,0.000666667,0.017666667,0.040666667,0.004333333,0.019333333,0.006,0.042333333,0.000666667,0.129333333,0.038333333,0.039666667,0.016,0.0036039,0.009,0.006333333,0.061666667,0.015983133,0.010333333,0.015333333,0.022,0.045333333,0.039333333,0.020666667,0.013,0.028333333,0.008,0.067333333,0.058,0.004666667,0.010333333,0.001666667,0.029333333,0.007666667,0.003666667,0.019666667,0.001666667,0.020333333,0.031333333,0.01,0.008,0.006333333,0.026666667,0.032,0.014,0.011333333,0.005666667,0.017666667,0.015666667,0.015,0.034333333,0.046333333,0.036333333,0.31,0.043333333,0.022333333,0.028,0,0,0,0,0,0,0,0,0,0,0.030666667,0.020333333,0.025333333,71,GM,Gray Matter,250,SC
0.032,0.004666667,0.000666667,0.017666667,0.040666667,0.004333333,0.019333333,0.006,0.042333333,0.000666667,0.129333333,0.038333333,0.039666667,0.016,0.0036039,0.009,0.006333333,0.061666667,0.015983133,0.010333333,0.015333333,0.022,0.045333333,0.039333333,0.020666667,0.013,0.028333333,0.008,0.067333333,0.058,0.004666667,0.010333333,0.001666667,0.029333333,0.007666667,0.003666667,0.019666667,0.001666667,0.020333333,0.031333333,0.01,0.008,0.006333333,0.026666667,0.032,0.014,0.011333333,0.005666667,0.017666667,0.015666667,0.015,0.034333333,0.046333333,0.036333333,0.31,0.043333333,0.022333333,0.028,0,0,0,0,0,0,0,0,0,0,0.030666667,0.020333333,0.025333333,90,DH,Dorsal horn,71,GM
0.017666667,0.046666667,0.380666667,0.418666667,0.859333333,0.625666667,0.716,0.359333333,2.014,1.113,2.381333333,0.922333333,0.673666667,0.898666667,0.114333333,0.173333333,0.272333333,0.251666667,0.310333333,0.128333333,1.308333333,0.431,0.731333333,0.543333333,1.539,0.421333333,1.205333333,0.924,0.896333333,0.751333333,0.45,0.214333333,0.762333333,0.631333333,0.345333333,0.773333333,0.616666667,0.815333333,0.773333333,0.764,0.268,0.488,0.410333333,0.360666667,0.473666667,0.667333333,1.043666667,1.141,1.011666667,0.739666667,1.997,1.272666667,2.198333333,1.688666667,1.953,0.473,0.037666667,0.056333333,0,0,0,0,0,0,0,0,0,0,1.057333333,0.748,0.901,100,C,Central Spinal Cord,71,GM
0.070666667,0.011,0.055666667,0.029666667,0.147,0.031333333,0.390333333,0.097333333,1.205333333,0.363666667,1.998,0.651333333,1.661333333,0.952333333,1.04,0.912666667,0.199,0.344666667,0.226,0.459,0.146,0.375333333,0.158,0.102666667,0.145333333,0.072333333,0.118333333,0.097666667,0.17,0.187666667,0.133,0.086,0.07,0.188666667,0.115666667,0.082,0.135,0.052,0.056666667,0.104666667,0.082666667,0.071666667,0.132,0.052,0.280333333,0.267,0.313,0.237,0.827,0.683,1.277666667,0.762666667,2.265333333,1.380666667,2.191,0.799333333,0.355666667,0.257,0,0,0,0,0,0,0,0,0,0,0.642333333,0.414,0.527333333,110,VH,Ventral horn,71,GM
0.025666667,0.037333333,0.484333333,0.220333333,2.054,0.654333333,1.900333333,0.359,3.512333333,2.037,3.884,1.542666667,4.326666667,2.014,2.163333333,2.912333333,2.53,1.760666667,0.904666667,0.506,1.69,0.368,0.767,0.907666667,1.177666667,0.371666667,0.624333333,0.473333333,1.435,1.202,1.001666667,0.265,1.034,0.980333333,0.894333333,1.774666667,2.014333333,1.805,0.899666667,1.144666667,0.425333333,0.995666667,0.275333333,0.364,0.236666667,0.254,1.164333333,1.163333333,1.853666667,1.577333333,2.863666667,1.749333333,4.991666667,3.866666667,3.389666667,0.301666667,0.013,0.059333333,0,0,0,0,0,0,0,0,0,0,2.174,1.594,1.881333333,120,MN,Motor Neurons,110,VH
0.039333333,0.016,0.13,0.127,0.248333333,0.138666667,0.311,0.115,0.752,0.322,1.129333333,0.396,1.147,0.579666667,0.531666667,0.613,0.395333333,0.411333333,0.201333333,0.283666667,0.180333333,0.129,0.143333333,0.099333333,0.226333333,0.076666667,0.173,0.135333333,0.205333333,0.205,0.134666667,0.074,0.166,0.16,0.143333333,0.216333333,0.252,0.214333333,0.141,0.153,0.073333333,0.113666667,0.110333333,0.093333333,0.160333333,0.182333333,0.264333333,0.302,0.479333333,0.385666667,0.876333333,0.567666667,1.734333333,1.239666667,1.763333333,0.648333333,0.163,0.108666667,0,0,0,0,0,0,0,0,0,0,0.464666667,0.335,0.399,130,WM,White matter,250,SC
0,0,0,0.038666667,0.043,0,0,0.022333333,0,0,0.021333333,0,0.011333333,0,0,0.006333333,0.015333333,0,0,0,0.134666667,0.127666667,0.037666667,0.042666667,0.053,0.012666667,0.029666667,0,0.521333333,0.708333333,0.017,0.037,0,0,0.052,0,0.014,0.006333333,0,0.008,0,0,0.024333333,0.096666667,0.006666667,0.040333333,0.034666667,0.004333333,0.022666667,0.004666667,0.004666667,0.082333333,0,0.063666667,0.015,0.197333333,0,0.028666667,0,0,0,0,0,0,0,0,0,0,0.033,0.048333333,0.040666667,201,Lamina_I,Lamina 1 Combined,90,DH
0.06,0.005,0.002333333,0.009,0,0.006333333,0.031,0.007,0.005333333,0.004666667,0.032666667,0.022,0.003333333,0.063666667,0.001666667,0.016333333,0.009,0.081333333,0.015666667,0.016,0.033,0.002333333,0.087,0.021333333,0.03,0.011666667,0.056666667,0,0.130333333,0.033333333,0.010666667,0,0,0.007,0.017,0.006666667,0.045666667,0,0,0.060666667,0.003333333,0.007,0,0.008333333,0.03,0.006,0.006666667,0.005666667,0.009333333,0.017333333,0.019666667,0.017,0.013333333,0.088666667,0.043333333,0.047,0,0.038,0,0,0,0,0,0,0,0,0,0,0.021666667,0.022,0.021666667,202,Lamina_II,Lamina 2 Combined,90,DH
0.05,0.02,0.002,0.037,0.023,0.018,0.002666667,0.008666667,0.013,0,0.041666667,0.073333333,0.045333333,0.018333333,0.009,0.009,0.008333333,0,0.017,0,0.008333333,0.025,0.036666667,0.027,0.026666667,0.018666667,0.055666667,0,0.028,0.032,0.006,0.021,0.005333333,0.002333333,0,0.009666667,0.031,0,0.011,0.040666667,0,0.011333333,0.009333333,0.007,0.05,0.004666667,0.004666667,0.010666667,0.003333333,0.015666667,0.009333333,0.009666667,0.027333333,0.006,0.101666667,0.019333333,0,0.012666667,0,0,0,0,0,0,0,0,0,0,0.019666667,0.015333333,0.017333333,203,Lamina_III,Lamina 3 Combined,90,DH
0,0.002333333,0,0.004666667,0.027,0,0.038333333,0.006666667,0.021,0,0.129666667,0.03,0.020333333,0.004,0.003,0.005666667,0,0,0.006666667,0.023666667,0.001333333,0.021333333,0.043666667,0.052,0.022333333,0.014333333,0.015666667,0.025666667,0.019,0.005666667,0.002666667,0.009666667,0,0.01,0,0.002,0,0.005,0.048,0.034666667,0.002666667,0.016333333,0.010666667,0,0.02,0.003333333,0,0.006,0.037666667,0.014666667,0.012333333,0.034666667,0.005,0.019,0.293,0.006,0,0.014333333,0,0,0,0,0,0,0,0,0,0,0.022666667,0.013333333,0.018,204,Lamina_IV,Lamina 4 Combined,90,DH
0.032,0,0.001,0.012333333,0.061,0,0.005666667,0.002,0.094666667,0.007,0.240666667,0.047,0.059666667,0.002333333,0.010666667,0.004333333,0.01,0.118333333,0.02,0,0,0.014,0.022,0.029666667,0.001333333,0.018666667,0.006,0.003333333,0.008,0,0,0.002666667,0.001666667,0.07,0,0,0.009,0.007666667,0.006,0,0.020333333,0,0.002,0.043666667,0.028666667,0.023,0.022,0.005333333,0.009666667,0.022333333,0.026,0.044,0.12,0.031333333,0.567,0.107333333,0.061333333,0.049,0,0,0,0,0,0,0,0,0,0,0.049,0.023666667,0.036333333,205,Lamina_V,Lamina 5 Combined,90,DH
0,0,0,0,0,0,0.260666667,0.068666667,0.162333333,0.005666667,0.426333333,0.091,0.132666667,0.030333333,0.088666667,0.046,0.005,0.342666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.154666667,0.074333333,0.045,0.097666667,0.074666667,0.543666667,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.1,0.152,206,Lamina_VI,Lamina 6 Combined,90,DH
0.005,0.010666667,0.058666667,0.033666667,0.171333333,0.047333333,0.588666667,0.147333333,1.979333333,0.610666667,3.070666667,1.046,2.410333333,1.367666667,1.512333333,1.34,0.277,0.471333333,0.320666667,0.662,0.215333333,0.553,0.21,0.149666667,0.199,0.101333333,0.176,0.145666667,0.188,0.261,0.154,0.126666667,0.105666667,0.261666667,0.152,0.108,0.173666667,0.071333333,0.062333333,0.124666667,0.098,0.086666667,0.193666667,0.082666667,0.357333333,0.333333333,0.401,0.294,1.086333333,0.890666667,1.687333333,0.991,2.930333333,1.765333333,2.086666667,0.924666667,0.391333333,0.294666667,0,0,0,0,0,0,0,0,0,0,0.883333333,0.577333333,0.729333333,207,Lamina_VII,Lamina 7 Combined,90,DH
0.016666667,0.032666667,0.470666667,0.509,0.994333333,0.746333333,0.916333333,0.304666667,1.31,0.387666667,1.602333333,0.461666667,0.908666667,1.261,0.096,0.141666667,0.345666667,0.309666667,0.234,0.083666667,1.098333333,0.566333333,0.948,0.431,2.124666667,0.272333333,2.148666667,1.600333333,1.589333333,1.291,0.590333333,0.157666667,0.643333333,0.791,0.423333333,0.932,0.750666667,0.782666667,0.982333333,0.922333333,0.144333333,0.296,0.298,0.294,0.371333333,0.553666667,0.965333333,0.937,0.762666667,0.445333333,1.796333333,1.126,2.722666667,2.121333333,2.289333333,0.348666667,0.006666667,0,0,0,0,0,0,0,0,0,0,0,1.028333333,0.718666667,0.871333333,208,Lamina_VIII,Lamina 8 Combined,90,DH
0.042333333,0.088333333,0.616,0.305,2.496666667,0.833,2.324666667,0.444666667,3.982333333,2.321333333,3.879,1.508666667,4.315,2.131666667,2.354333333,3.167666667,2.837333333,1.99,1.109333333,0.626333333,2.475666667,0.483333333,1.102333333,1.269,1.546666667,0.479666667,0.987,0.734,1.850666667,1.357,1.305333333,0.337,1.352666667,1.283333333,1.290333333,2.624,2.914333333,2.545666667,1.221,1.567,0.595,1.313,0.349333333,0.432666667,0.298,0.309666667,1.453,1.424,2.118666667,1.797666667,3.254333333,1.964333333,5.831333333,4.483333333,5.405333333,0.352666667,0.018666667,0.071,0,0,0,0,0,0,0,0,0,0,2.592,1.890333333,2.237333333,209,Lamina_IX,Lamina 9 Combined,90,DH
0.026,0.066,0.039666667,0.051,0.102666667,0.286666667,0.106333333,0.623333333,0.268333333,0.454,0.156333333,0.344333333,0.111,0.035333333,0.071666667,0.052666667,0,0.049333333,0.083666667,0.126666667,0.060666667,0.230666667,0.252,0.320666667,0.13,0.754333333,0.135,0.140333333,0.108666667,0.284333333,0.021333333,0.296666667,0.354666667,0.367333333,0.256666667,0.266,0.297,0.927333333,0.7,0.329333333,0.448666667,0.238666667,0.613333333,0.358,1.283333333,1.791,0.503333333,0.367333333,0.322,0.081,0.164333333,0.15,1.630666667,0.861333333,2.765666667,1.794,0.066666667,0.161333333,0,0,0,0,0,0,0,0,0,0,0.382666667,0.394,0.388,210,Lamina_X,Lamina 10 Combined,90,DH
0.317333333,0.022,0.014,0.085333333,0.098,0.089333333,0.029,0.033333333,0.049666667,0.004333333,0.041666667,0.012333333,0.081333333,0,0.019333333,0.011666667,0.005,0.081,0.010666667,0.022666667,0.016666667,0.016,0.030666667,0.015333333,0.033666667,0.003666667,0.002333333,0,0.126333333,0.037333333,0.072666667,0,0,0.070333333,0.012333333,0,0.02,0,0.02,0.016,0.016666667,0.006666667,0.018666667,0.003333333,0.146666667,0.06,0.024666667,0.051,0.029666667,0.027666667,0.026333333,0.027666667,0.178333333,0.118666667,1.487333333,0.234666667,0.075333333,0.107,0,0,0,0,0,0,0,0,0,0,0.099,0.046,0.072333333,211,WMn,White matter nuclei,130,WM
0.021,0.004,0.358666667,0.079333333,1.378666667,0.427333333,1.776666667,0.335333333,2.408333333,1.269333333,4.005,1.468333333,4.438666667,2.191,2.468666667,3.306,2.551333333,1.909,0.646,0.923333333,0.343333333,1.184666667,0.735666667,0.567333333,0.652,0.186333333,0.493333333,0.414,0.817333333,0.988,0.592,0.297,0.592333333,0.897333333,0.634333333,1.105666667,1.375,1.011666667,0.421333333,0.512666667,0.123,0.122333333,0.411333333,0.18,0.434666667,0.364333333,1.035666667,0.68,2.679,2.271333333,3.069666667,1.815,6.090666667,4.702,3.733333333,0.822,0.310666667,0.216,0,0,0,0,0,0,0,0,0,0,1.847333333,1.463666667,1.654666667,212,GMn,Gray matter nuclei,71,GM
0,0.209333333,0,0.187333333,6.145666667,1.969666667,1.359333333,0.521666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.189333333,0.763333333,1.507333333,213,SAC,Spinal accessory column,90,DH
0,0,0,0,0.707666667,2.454666667,4.070666667,1.021666667,3.481666667,1.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.224666667,1.453666667,2.39,214,PMC,Phrenic motor column,90,DH
0.064,0.013666667,1.002666667,0.214333333,1.384666667,0.036666667,0,0,0,0,1.098,0.169666667,0.145666667,1.852666667,0,0,0,0,0.62,0.115333333,0.577666667,0.582666667,1.310333333,1.128,1.684666667,0.410333333,1.617,1.347666667,2.335333333,2.090333333,1.489666667,0.366,1.129333333,1.591333333,1.473333333,2.776333333,3.214666667,2.551333333,1.462666667,1.656666667,0.205333333,0.352333333,0.129,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0.018666667,0.071,0,0,0,0,0,0,0,0,0,0,1.273,1.036333333,1.152666667,215,HMC,Hypaxial motor column,90,DH
0,0,0,0,0,0,0,0,5.099,2.900666667,4.893333333,1.985666667,4.930666667,2.301333333,2.555333333,3.424333333,3.175666667,2.215666667,2.792,2.498333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409666667,0.433,1.596,1.564666667,2.202,1.893,3.591666667,2.180333333,6.435333333,4.911333333,6.157,0.584666667,0,0,0,0,0,0,0,0,0,0,0,0,3.501,2.614333333,3.053666667,216,LMC,Lateral motor column,90,DH
0,0.251666667,0.284333333,0.704333333,2.321333333,0.825333333,2.506333333,0.057333333,1.038333333,0.798,0.648333333,0.011666667,0.118333333,0.088333333,0.244666667,0.467333333,0.030333333,0.106,0.843666667,0.28,3.618333333,0.435666667,0.687666667,1.536,1.372666667,0.56,0.443,0.188,1.177333333,0.322666667,0.808,0.260333333,2.002,0.470666667,0.045333333,1.59,0.739,2.575,0.575333333,1.404,0.991,2.351333333,0.601,0.635666667,0.026666667,0.033,0.118333333,0.057333333,1.272333333,0.854666667,0.998,0.353333333,1.93,1.621666667,4.488,0.078666667,0,0,0,0,0,0,0,0,0,0,0,0,1.073666667,0.63,0.849666667,217,MMC,Median motor column,90,DH
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066333333,1.770666667,0.390333333,1.213666667,0.375,1.549333333,0.668333333,0.297333333,0.263,0.092333333,0.326333333,0.240666667,0.396,0.728666667,0.118666667,0.331666667,0.307666667,0.575333333,0.244,0.305333333,0.486,0.159666667,0.006333333,0.003333333,0.081,0.003,0.698,0.107333333,0,0,0,0,0,0,0,0,0,0,2.498333333,0.940666667,0.552,0.348333333,0,0,0,0,0,0,0,0,0,0,0.407,0.569333333,0.489,218,PGC,Preganglionic motor colum,90,DH
