C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.013,0.007,0.010,43,LD9,Latissimus dorsi motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,44,LS9,Levator scapulae motoneurons of lamina 9,120,MMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,45,Man9,Manus motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.010,0.000,0.005,46,Pec9,Pectoral muscle motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.004,0.002,47,Pes9,Pes motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.011,0.006,48,Ph9,Phrenic motoneurons of lamina 9,120,PMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,49,Ps9,Psoas motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.019,0.005,0.013,50,Q9,Quadriceps motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,51,QL9,Quadratus lumborum motoneurons of lamina 9,120,HMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,52,Rh9,Rhomboid muscle motoneurons of lamina 9,120,MMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,53,SI9,Supraspinatus and infraspinatus motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.060,0.029,54,SM9,Sternomastoid motoneurons of lamina 9,120,SAC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,55,Sr9,Serratus anterior motoneurons in lamina 9,120,HMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,56,Tail9,Tail muscle motoneurons of lamina 9,120,HMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,57,ThAb9,Thoracoabdominal wall muscle motoneurons of lamina 9,120,HMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.003,0.002,58,Tr9,Triceps motoneurons of lamina 9,120,LMC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,59,Tz9,Trapezius motoneurons of lamina 9,120,SAC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,60,TzSM9,Trapezius and sternomastoid motoneurons of lamina 9,120,SAC
0.048,2.337,0.281,1.962,6.692,7.611,1.330,1.132,2.087,3.663,3.996,1.913,0.381,0.304,0.780,0.156,0.877,0.744,0.370,0.013,0.035,0.000,0.749,0.326,1.625,0.059,0.240,0.017,0.760,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1.608,1.619,1.613,61,cu,Cuneate fasciculus,74,df
0.000,0.000,0.000,0.000,1.310,0.758,0.046,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.123,0.000,11.489,0.095,7.053,0,0,0,0,0,0,0,0,0,0,0.057,0.347,0.202,62,dcs,Dorsal corticospinal tract,74,df
0.236,0.050,0.060,0.000,0.000,0.000,0.107,0.048,0.045,0.057,0.021,0.086,0.000,0.000,0.445,0.499,0.394,0.126,0.408,0.163,0.069,0.000,0.632,0.505,0.585,0.104,0.114,0.000,1.051,0.321,0.420,0.156,0.178,0.067,0.342,0.208,0.057,0.072,0.446,0.634,0.067,0.072,0.180,0.069,0.264,0.128,0.086,0.012,0.149,0.080,0.424,0.724,1.149,0.892,0.021,1.295,0.000,13.230,0,0,0,0,0,0,0,0,0,0,0.276,0.372,0.324,63,gr,Gracile fasciculus,74,df
0.000,0.000,0.159,0.000,0.061,0.089,0.019,0.640,0.026,0.000,0.257,0.000,0.000,0.018,0.047,0.000,0.030,0.015,0.170,0.105,0.204,0.000,0.802,0.043,0.000,0.133,0.000,0.000,0.168,0.103,0.000,0.322,0.000,0.101,0.083,0.028,0.132,0.054,0.107,0.000,0.000,0.059,0.000,0.060,0.094,0.249,0.063,0.000,0.038,0.000,0.012,0.071,0.032,0.326,0.000,0.000,0.000,1.284,0,0,0,0,0,0,0,0,0,0,0.090,0.086,0.088,64,psdc,Postsynaptic dorsal column pathway,74,df
1.230,0.000,7.240,4.037,9.998,8.621,5.136,6.223,13.219,18.149,4.614,3.531,8.617,10.531,4.459,6.999,0.913,9.865,1.905,3.577,1.366,2.056,2.299,3.534,1.114,6.873,0.858,2.586,5.390,7.962,3.511,5.654,3.388,7.070,2.018,1.375,0.768,2.110,2.966,2.190,2.105,5.381,1.299,2.843,3.185,2.803,1.598,3.286,3.060,3.599,5.300,6.696,3.436,10.519,0.990,5.480,11.934,4.545,0,0,0,0,0,0,0,0,0,0,4.445,6.023,5.235,66,dl,Dorsolateral fasciculus (Lissauer),75,lfc
0.792,1.434,0.332,0.796,0.461,0.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.490,0.775,0.631,67,LatC,Lateral cervical nucleus,75,WMn
0.000,0.669,0.000,0.039,0.045,0.000,1.860,5.403,0.196,0.166,0.126,0.121,0.000,0.587,0.000,0.446,0.193,3.682,0.645,1.318,0.000,0.031,0.000,0.000,0.020,0.006,0.018,0.000,0.000,0.000,0.000,0.043,0.019,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.144,0.000,0.000,0.000,0.765,0.025,0.040,0.000,0.929,0.025,4.991,0.017,2.041,0.010,2.002,0.075,1.350,0.502,0,0,0,0,0,0,0,0,0,0,0.517,0.424,0.470,68,LSp,Lateral spinal nucleus,75,WMn
1.648,0.276,0.590,0.854,0.090,0.127,0.040,0.529,0.143,0.033,0.060,0.035,0.000,0.078,0.000,0.000,0.000,0.000,0.474,0.069,0.000,0.000,0.070,0.060,0.051,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.011,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.036,0.000,0.000,0.000,0.000,0.000,0.065,0.000,0.011,0.000,0.000,0.000,0.110,0.000,0,0,0,0,0,0,0,0,0,0,0.114,0.072,0.093,69,rs,Rubrospinal tract,75,lfc
0.077,0.025,0.006,0.117,0.022,0.026,0.005,0.004,0.042,0.019,0.052,0.035,0.109,0.031,0.020,0.015,0.012,0.018,0.015,0.010,0.033,0.031,0.007,0.024,0.009,0.006,0.005,0.005,0.031,0.010,0.016,0.000,0.000,0.000,0.005,0.002,0.003,0.026,0.003,0.002,0.001,0.002,0.010,0.036,0.016,0.141,0.001,0.003,0.019,0.010,0.008,0.010,0.010,0.007,0.004,0.009,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.018,0.022,0.020,70,vf,Ventral funiculus,130,WM
0.271,0.377,0.063,0.336,0.056,0.112,0.033,0.059,0.061,0.029,0.037,0.005,0.005,0.014,0.011,0.080,0.016,8.494E-4,0.016,0.001,7.573E-4,0.008,0.011,0.015,0.012,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,8.748E-4,0.000,0.000,0.009,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000,0.000,8.483E-4,0.006,0.002,0.001,0.000,0.006,0.008,0.037,0.092,0.023,0.022,0.006,0,0,0,0,0,0,0,0,0,0,0.019,0.032,0.025,65,lf,Lateral funiculus,75,lfc
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.196,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.006,0.027,0.016,22,IMM,Intermediomedial column,110,
0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.016,0.008,213,SAC,Spinal accessory column,209,Lamina_IX
0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.000,0.011,0.006,214,PMC,Phrenic motor column,209,Lamina_IX
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,7.629E-4,7.526E-4,7.577E-4,215,HMC,Hypaxial motor column,209,Lamina_IX
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.005,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.003,0.006,0.002,0.000,0.020,0.013,0.004,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.005,0.004,0.004,216,LMC,Lateral motor column,209,Lamina_IX
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.264,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.161,0.029,0.000,0.000,0.000,0.064,0.030,0.000,0.000,0.000,0.110,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.016,0.014,0.015,217,MMC,Median motor column,209,Lamina_IX
1.672,0.293,11.180,10.152,17.942,13.865,10.405,18.475,23.570,30.115,11.892,4.780,16.165,11.469,10.573,13.256,1.386,13.094,5.647,9.424,11.402,10.858,12.378,15.156,7.075,17.116,3.614,7.196,11.610,19.552,7.903,17.740,11.939,17.413,7.756,10.413,4.871,13.883,7.936,7.910,14.025,18.824,6.090,17.489,10.363,14.920,8.290,12.511,9.489,11.607,9.265,20.627,13.820,19.360,4.055,7.814,10.801,14.778,0,0,0,0,0,0,0,0,0,0,9.826,14.264,12.061,201,Lamina_I,Lamina 1 Combined,90,DH
6.434,7.090,7.193,21.917,13.233,14.752,20.504,31.802,17.427,22.704,22.839,16.795,9.265,25.814,10.382,11.631,9.951,16.471,14.605,17.955,19.528,14.295,26.771,19.791,28.080,24.682,15.098,14.192,27.549,24.358,22.025,31.781,25.552,23.042,22.123,20.687,25.955,20.814,27.626,23.217,25.272,22.562,24.194,22.823,27.800,31.464,23.247,19.982,24.597,24.850,29.889,20.988,31.355,21.686,9.839,15.926,5.794,23.911,0,0,0,0,0,0,0,0,0,0,20.265,20.883,20.576,202,Lamina_II,Lamina 2 Combined,90,DH
27.704,36.597,4.744,9.994,1.313,2.630,10.842,12.241,5.646,3.439,8.337,18.802,3.638,9.175,5.000,5.155,20.821,20.265,10.111,11.537,11.532,10.783,21.099,18.481,18.584,16.291,18.126,16.328,8.351,8.184,15.682,9.716,7.355,4.830,11.852,8.415,12.800,8.123,12.079,18.603,9.599,7.374,14.570,14.757,11.308,7.263,5.763,4.284,12.711,8.390,10.838,6.310,17.632,14.823,13.289,9.922,3.236,10.588,0,0,0,0,0,0,0,0,0,0,11.229,10.562,10.892,203,Lamina_III,Lamina 3 Combined,90,DH
0.902,1.953,0.580,0.187,0.702,0.814,2.022,2.331,0.055,0.055,0.231,5.429,0.022,0.206,0.175,0.284,4.615,3.865,1.054,1.780,0.859,1.193,1.943,2.137,2.472,2.555,2.071,3.265,1.413,2.967,4.498,2.876,3.587,2.742,2.025,4.293,2.623,6.002,0.767,1.756,1.897,4.322,0.035,0.113,0.785,0.174,0.097,0.076,0.007,0.028,0.099,0.028,0.482,0.291,0.098,0.717,0.104,1.188,0,0,0,0,0,0,0,0,0,0,1.091,1.610,1.353,204,Lamina_IV,Lamina 4 Combined,90,DH
0.000,0.000,0.005,0.000,0.161,0.000,0.000,0.043,0.000,0.000,0.006,0.043,0.000,0.000,0.000,0.004,0.000,0.000,0.002,0.000,0.006,0.000,0.106,0.000,0.000,0.008,0.000,0.012,0.000,0.000,0.066,0.198,0.000,0.066,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.025,0.000,0.005,0.010,0.023,0.041,0.009,0.121,0.030,0.215,0.172,0.111,0.080,0,0,0,0,0,0,0,0,0,0,0.033,0.024,0.029,205,Lamina_V,Lamina 5 Combined,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.009,0.014,0.013,0.029,0.055,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.008,0.010,0.009,206,Lamina_VI,Lamina 6 Combined,90,DH
0.000,0.000,0.000,0.000,0.000,0.007,0.009,0.000,0.000,0.013,0.000,0.004,0.000,0.004,0.012,0.003,0.036,0.000,0.010,0.000,0.008,0.000,0.031,0.049,0.005,0.000,0.000,0.014,0.007,0.042,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.014,0.007,0.000,0.005,0.000,0.002,0.000,0.007,0.017,0.001,0.006,0.012,0.009,0.000,0.006,0.029,0.010,0.098,0.015,0.000,0.053,0,0,0,0,0,0,0,0,0,0,0.010,0.008,0.009,207,Lamina_VII,Lamina 7 Combined,110,VH
0.000,0.000,0.000,0.034,0.022,0.028,0.004,0.008,0.006,0.004,0.009,0.000,0.000,0.000,0.003,0.065,0.052,0.000,0.000,0.000,0.000,0.011,0.011,0.011,0.022,0.005,0.000,0.033,0.000,0.009,0.031,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.140,0.005,0.000,0.033,0.000,0.020,0.011,0.000,0.002,0.029,0.007,0.024,0.000,0.026,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.013,0.018,0.015,208,Lamina_VIII,Lamina 8 Combined,110,VH
0.000,0.000,0.000,0.018,0.000,0.007,0.000,0.000,0.010,0.000,0.000,0.000,0.009,0.004,0.004,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.012,0.074,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.015,0.003,0.005,0.002,0.009,0.021,0.011,0.004,0.000,0.051,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.006,209,Lamina_IX,Lamina 9 Combined,110,VH
0.000,0.000,0.014,0.000,0.035,0.000,0.000,0.000,0.008,0.025,0.032,0.059,0.000,0.059,0.067,0.000,0.038,0.000,0.007,0.022,0.026,0.000,0.065,0.185,0.000,0.179,0.253,0.014,0.110,0.110,0.000,0.150,0.000,0.000,0.000,0.236,0.000,0.548,0.000,0.000,0.035,0.000,0.247,0.035,0.047,0.151,0.079,0.039,0.134,0.029,0.015,0.000,0.260,0.275,0.012,0.023,0.000,0.145,0,0,0,0,0,0,0,0,0,0,0.059,0.068,0.063,210,Lamina_X,Lamina 10 Combined,100,C
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.059,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.024,0.000,0.190,0,0,0,0,0,0,0,0,0,0,0.009,0.010,0.010,218,PGC,Preganglionic motor column,90,
0.000,0.000,0.000,0.018,0.000,0.007,0.000,0.000,0.010,0.000,0.000,0.000,0.009,0.004,0.004,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.012,0.074,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.015,0.003,0.005,0.002,0.009,0.021,0.011,0.004,0.000,0.051,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0.006,120,MN,Motor Neurons,110,
