C1_R,C1_L,C2_R,C2_L,C3_R,C3_L,C4_R,C4_L,C5_R,C5_L,C6_R,C6_L,C7_R,C7_L,C8_R,C8_L,T1_R,T1_L,T2_R,T2_L,T3_R,T3_L,T4_R,T4_L,T5_R,T5_L,T6_R,T6_L,T7_R,T7_L,T8_R,T8_L,T9_R,T9_L,T10_R,T10_L,T11_R,T11_L,T12_R,T12_L,T13_R,T13_L,L1_R,L1_L,L2_R,L2_L,L3_R,L3_L,L4_R,L4_L,L5_R,L5_L,L6_R,L6_L,S1_R,S1_L,S2_R,S2_L,S3_R,S3_L,S4_R,S4_L,Co1_R,Co1_L,Co2_R,Co2_L,Co3_R,Co3_L,Region_R,Region_L,Region_Total,Region_ID,Region_Acronym,Region_Name,Parent_ID,Parent_Acronym
0.000,0.118,0.042,0.129,0.028,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.029,0.144,0.080,42,IH9,Infrahyoid muscle motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.152,0.000,0.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.144,0.062,43,LD9,Latissimus dorsi motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.000,0.000,44,LS9,Levator scapulae motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.271,0.323,0.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.170,0.270,0.218,45,Man9,Manus motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.046,0.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.029,0.115,0.063,46,Pec9,Pectoral muscle motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.074,0.037,47,Pes9,Pes motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.242,0.000,0.321,0.341,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.161,0.264,0.209,48,Ph9,Phrenic motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.089,0.052,49,Ps9,Psoas motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.016,0.009,50,Q9,Quadriceps motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.030,0.017,51,QL9,Quadratus lumborum motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.516,0.034,0.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.028,0.289,0.151,52,Rh9,Rhomboid muscle motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.244,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.037,0.291,0.157,53,SI9,Supraspinatus and infraspinatus motoneurons of lamina 9,120,MN
0.379,0.000,0.267,0.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.288,0.350,0.316,54,SM9,Sternomastoid motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.102,0.084,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.037,0.166,0.093,55,Sr9,Serratus anterior motoneurons in lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.260,0.052,0.160,0.000,0.000,0,0,0,0,0,0,0.049,0.219,0.140,56,Tail9,Tail muscle motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.427,0.320,0.042,0.309,0.164,0.678,0.325,0.916,0.049,0.148,0.008,0.094,0.044,0.086,0.018,0.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.088,0.271,0.184,57,ThAb9,Thoracoabdominal wall muscle motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.006,0.009,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.015,0.009,0.012,58,Tr9,Triceps motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.170,0.474,0.314,59,Tz9,Trapezius motoneurons of lamina 9,120,MN
0.000,0.000,0.000,0.000,0.000,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.000,0.388,0.170,60,TzSM9,Trapezius and sternomastoid motoneurons of lamina 9,120,MN
0.000,0.215,0.007,0.104,0.006,0.084,0.000,0.123,0.000,0.045,0.015,0.051,0.026,0.283,0.044,0.097,0.008,0.391,0.036,0.071,0.130,0.388,0.009,0.476,0.008,0.162,0.000,0.061,0.000,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.018,0.153,0.086,61,cu,Cuneate fasciculus,74,df
0.186,1.583,0.127,0.958,0.051,0.529,0.086,0.914,0.089,0.454,0.138,0.961,0.067,1.574,0.361,1.438,0.265,1.884,0.255,2.455,0.893,5.728,0.563,3.405,0.144,1.402,0.253,1.469,0.468,1.061,1.949,0.785,2.534,1.676,0.675,2.456,0.112,1.442,0.141,3.955,0.837,5.078,1.047,5.641,1.064,5.591,0.412,3.686,0.917,5.139,0.322,2.973,0.011,0.139,0.000,0.017,0.000,0.026,0.049,0.099,0.000,0.000,0,0,0,0,0,0,0.433,2.190,1.320,62,dcs,Dorsal corticospinal tract,74,df
0.000,0.000,0.000,0.063,0.043,0.015,0.000,0.058,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.147,0.120,0.046,0.064,0.082,0.043,0.119,0.000,0.063,0.006,0.193,0.000,0.213,0.010,0.071,0.000,0.005,0.009,0.087,0.008,0.105,0.020,0.073,0.000,0.000,0.000,0.000,0.000,0.016,0.023,0.000,0.000,0.000,0,0,0,0,0,0,0.015,0.060,0.037,63,gr,Gracile fasciculus,74,df
0.000,0.000,0.106,0.381,0.052,0.179,0.024,0.574,0.000,0.559,0.000,0.038,0.089,0.240,0.106,0.037,0.100,0.096,0.025,0.012,0.094,0.091,0.000,0.392,0.026,0.000,0.000,0.000,0.000,0.107,0.190,0.593,0.074,0.328,0.000,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.030,0.121,0.076,64,psdc,Postsynaptic dorsal column pathway,74,df
0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.028,0.010,0.019,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0,0,0,0,0,0,0.005,0.004,0.004,66,dl,Dorsolateral fasciculus (Lissauer),75,lfc
0.000,0.067,0.051,0.029,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.029,0.027,0.028,67,LatC,Lateral cervical nucleus,75,lfc
0.017,0.191,0.048,0.425,0.069,0.284,0.000,0.217,0.031,0.236,0.023,0.090,0.049,0.165,0.012,0.130,0.000,0.040,0.039,0.095,0.038,0.276,0.084,0.196,0.048,0.227,0.000,0.363,0.026,0.160,0.000,0.170,0.000,0.277,0.010,0.384,0.092,0.118,0.035,0.000,0.000,0.054,0.000,0.054,0.018,0.118,0.060,0.066,0.061,0.127,0.093,0.178,0.061,0.266,0.077,0.269,0.171,0.187,0.183,0.277,0.000,0.000,0,0,0,0,0,0,0.045,0.181,0.113,68,LSp,Lateral spinal nucleus,75,lfc
0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.030,0.000,0.000,0.000,0.007,0.012,0.038,0.000,0.034,0.031,0.000,0.020,0.007,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.012,0.040,0.000,0.000,0.000,0.000,0.000,0.063,0.015,0.157,0.030,0.114,0.000,0.000,0.000,0.000,0.052,0.000,0.051,0.019,0.022,0.028,0.095,0.077,0.018,0.062,0.188,0.000,0.162,0.075,0.085,0.000,0.211,0.000,0.000,0,0,0,0,0,0,0.024,0.027,0.026,69,rs,Rubrospinal tract,75,lfc
0.010,0.016,0.021,0.024,0.006,0.008,0.004,0.019,0.001,0.044,0.014,0.012,0.006,0.005,0.008,0.010,0.006,0.012,0.004,0.009,0.009,0.025,0.007,0.024,0.024,0.040,0.010,0.059,0.018,0.061,0.034,0.031,0.032,0.063,0.028,0.076,0.010,0.041,0.002,0.040,0.025,0.006,0.015,0.026,0.001,0.004,0.004,0.012,0.009,0.007,0.003,0.005,0.015,0.041,0.013,0.030,0.006,0.037,0.023,0.056,0.000,0.037,0,0,0,0,0,0,0.011,0.026,0.019,70,vf,Ventral funiculus,130,WM
0.044,0.104,0.057,0.145,0.043,0.128,0.032,0.134,0.029,0.082,0.054,0.144,0.074,0.143,0.042,0.053,0.036,0.019,0.070,0.017,0.029,0.045,0.045,0.062,0.053,0.051,0.069,0.077,0.067,0.023,0.061,0.051,0.053,0.049,0.049,0.047,0.017,0.069,0.028,0.069,0.027,0.021,0.009,0.027,0.014,0.063,0.015,0.045,0.013,0.074,0.010,0.098,0.012,0.109,0.012,0.195,0.060,0.186,0.026,0.151,0.000,0.000,0,0,0,0,0,0,0.039,0.072,0.056,65,lf,Lateral funiculus,75,lfc
0.104,7.707,0.046,3.420,0.110,1.510,0.064,2.576,0.120,1.602,0.091,1.160,0.062,3.605,0.062,1.563,0.000,0.000,0.129,0.157,0.077,1.229,0.057,0.837,0.000,0.572,0.566,0.518,0.752,0.761,0.401,0.265,0.202,0.531,0.085,0.000,0.165,0.439,0.520,0.062,0.000,0.056,0.121,0.411,0.219,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.161,1.185,0.688,22,IMM,Intermediomedial column,110,VH
0.045,0.487,0.050,0.374,0.029,0.187,0.020,0.329,0.017,0.170,0.039,0.251,0.040,0.544,0.111,0.381,0.074,0.540,0.089,0.716,0.356,2.035,0.149,1.100,0.048,0.410,0.078,0.489,0.140,0.419,0.568,0.296,0.663,0.506,0.195,0.719,0.028,0.407,0.038,1.109,0.228,1.522,0.239,1.310,0.247,1.293,0.089,0.776,0.197,1.158,0.082,0.697,0.004,0.048,0.000,0.008,0.000,0.027,0.026,0.027,0.000,0.000,0,0,0,0,0,0,0.121,0.627,0.374,74,df,Dorsal funiculus,130,WM
0.033,0.095,0.051,0.142,0.040,0.118,0.025,0.131,0.026,0.094,0.040,0.110,0.060,0.129,0.033,0.061,0.031,0.019,0.063,0.025,0.028,0.070,0.047,0.072,0.049,0.065,0.057,0.103,0.059,0.034,0.052,0.057,0.045,0.063,0.044,0.068,0.030,0.068,0.031,0.059,0.022,0.023,0.007,0.029,0.012,0.064,0.022,0.044,0.022,0.078,0.029,0.096,0.023,0.131,0.020,0.194,0.071,0.168,0.056,0.167,0.000,0.000,0,0,0,0,0,0,0.037,0.079,0.058,75,lfc,Lateral funiculus complete,130,WM
0.130,0.778,0.120,0.847,0.080,0.589,0.084,0.837,0.093,0.686,0.102,0.988,0.091,1.271,0.068,0.675,0.074,0.421,0.100,0.412,0.174,0.690,0.124,0.591,0.092,0.573,0.209,0.881,0.283,0.819,0.246,0.491,0.203,0.474,0.120,0.385,0.082,0.498,0.143,0.653,0.067,0.409,0.055,0.230,0.071,0.288,0.049,0.259,0.062,0.336,0.071,0.346,0.066,0.388,0.099,0.372,0.123,0.410,0.087,0.291,0.049,0.000,0,0,0,0,0,0,0.101,0.537,0.321,71,GM,Gray Matter,250,SC
0.072,0.665,0.087,0.926,0.036,0.608,0.052,0.940,0.055,0.903,0.060,1.191,0.020,2.400,0.037,0.869,0.015,0.400,0.052,0.285,0.063,0.477,0.043,0.269,0.015,0.298,0.057,0.417,0.050,0.437,0.034,0.253,0.083,0.226,0.020,0.269,0.030,0.325,0.050,0.466,0.012,0.401,0.021,0.211,0.027,0.260,0.026,0.267,0.048,0.422,0.040,0.375,0.013,0.309,0.039,0.324,0.056,0.357,0.042,0.269,0.000,0.000,0,0,0,0,0,0,0.041,0.525,0.285,90,DH,Dorsal horn,71,GM
0.161,0.559,0.083,0.471,0.087,0.322,0.092,0.506,0.095,0.329,0.085,0.234,0.228,0.399,0.125,0.328,0.092,0.141,0.138,0.203,0.258,0.456,0.117,0.438,0.077,0.428,0.271,1.002,0.505,0.874,0.634,0.673,0.442,0.714,0.203,0.447,0.117,0.506,0.147,0.389,0.077,0.329,0.072,0.198,0.054,0.273,0.045,0.266,0.051,0.325,0.102,0.373,0.096,0.349,0.080,0.327,0.197,0.336,0.148,0.282,0.000,0.000,0,0,0,0,0,0,0.135,0.375,0.258,100,C,Central Spinal Cord,71,GM
0.201,0.699,0.149,0.558,0.118,0.371,0.102,0.478,0.119,0.363,0.114,0.408,0.109,0.427,0.075,0.255,0.102,0.224,0.141,0.395,0.262,0.660,0.195,0.687,0.136,0.608,0.243,0.884,0.300,0.714,0.208,0.581,0.221,0.560,0.186,0.432,0.118,0.513,0.163,0.547,0.097,0.343,0.073,0.233,0.097,0.290,0.060,0.222,0.067,0.267,0.074,0.329,0.063,0.337,0.122,0.420,0.143,0.471,0.118,0.339,0.049,0.000,0,0,0,0,0,0,0.122,0.406,0.266,110,VH,Ventral horn,71,GM
0.066,0.231,0.116,0.233,0.060,0.256,0.080,0.316,0.055,0.152,0.014,0.169,0.043,0.227,0.044,0.150,0.082,0.168,0.113,0.139,0.060,0.208,0.032,0.091,0.028,0.361,0.102,0.236,0.077,0.276,0.058,0.392,0.129,0.438,0.049,0.193,0.007,0.106,0.033,0.078,0.010,0.178,0.000,0.077,0.035,0.158,0.003,0.115,0.011,0.227,0.000,0.180,0.012,0.129,0.021,0.086,0.051,0.260,0.052,0.160,0.000,0.000,0,0,0,0,0,0,0.041,0.184,0.113,120,MN,Motor Neurons,110,VH
0.029,0.141,0.043,0.148,0.028,0.100,0.017,0.123,0.016,0.088,0.031,0.106,0.036,0.155,0.032,0.083,0.029,0.098,0.050,0.099,0.048,0.214,0.048,0.180,0.042,0.101,0.047,0.133,0.056,0.083,0.092,0.068,0.097,0.099,0.054,0.133,0.023,0.091,0.024,0.182,0.048,0.200,0.041,0.207,0.039,0.194,0.023,0.100,0.040,0.170,0.027,0.123,0.018,0.084,0.016,0.108,0.041,0.105,0.042,0.114,0.000,0.032,0,0,0,0,0,0,0.038,0.125,0.082,130,WM,White matter,250,SC
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.232,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.092,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.012,0.031,0.000,0.064,0.000,0.000,0.047,0.000,0.000,0.060,0.000,0.000,0,0,0,0,0,0,0.008,0.019,0.013,201,Lamina_I,Lamina 1 Combined,90,DH
0.000,0.038,0.022,0.076,0.000,0.025,0.000,0.159,0.000,0.079,0.000,0.000,0.000,0.243,0.000,0.167,0.000,0.037,0.004,0.055,0.000,0.046,0.000,0.080,0.000,0.053,0.000,0.023,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.048,0.000,0.079,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.010,0.020,0.074,0.004,0.046,0.000,0.072,0.031,0.076,0.079,0.062,0.000,0.096,0.000,0.000,0,0,0,0,0,0,0.006,0.059,0.033,202,Lamina_II,Lamina 2 Combined,90,DH
0.000,0.246,0.000,0.321,0.009,0.145,0.000,0.406,0.092,0.414,0.000,0.231,0.010,0.724,0.000,0.539,0.000,0.124,0.004,0.139,0.000,0.081,0.008,0.022,0.009,0.018,0.000,0.014,0.000,0.134,0.000,0.040,0.000,0.124,0.000,0.061,0.000,0.076,0.018,0.034,0.000,0.000,0.000,0.007,0.006,0.095,0.015,0.105,0.014,0.185,0.022,0.244,0.003,0.167,0.017,0.296,0.033,0.262,0.000,0.311,0.000,0.000,0,0,0,0,0,0,0.010,0.198,0.104,203,Lamina_III,Lamina 3 Combined,90,DH
0.056,1.619,0.068,1.344,0.028,0.574,0.085,1.164,0.030,1.578,0.047,2.403,0.019,4.178,0.075,1.941,0.012,0.911,0.107,0.611,0.103,0.923,0.019,0.385,0.040,0.622,0.176,0.899,0.148,0.730,0.097,0.265,0.182,0.407,0.052,0.577,0.056,0.758,0.148,1.188,0.032,0.911,0.065,0.529,0.025,0.602,0.038,0.716,0.042,0.801,0.061,0.713,0.002,0.453,0.020,0.378,0.000,0.556,0.000,0.573,0.000,0.000,0,0,0,0,0,0,0.060,1.025,0.547,204,Lamina_IV,Lamina 4 Combined,90,DH
0.158,1.007,0.175,1.486,0.064,1.460,0.061,2.102,0.074,1.729,0.140,2.838,0.036,4.261,0.048,1.634,0.046,0.905,0.057,0.700,0.139,1.255,0.104,0.955,0.036,0.913,0.136,1.248,0.274,1.573,0.174,0.590,0.164,0.423,0.025,0.526,0.068,0.843,0.091,1.703,0.026,0.919,0.010,0.213,0.063,0.338,0.048,0.303,0.089,0.521,0.063,0.353,0.104,0.685,0.117,0.388,0.117,0.378,0.090,0.186,0.000,0.000,0,0,0,0,0,0,0.093,1.040,0.571,205,Lamina_V,Lamina 5 Combined,90,DH
0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.715,0.047,0.942,0.131,1.313,0.123,1.511,0.090,0.770,0.046,0.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.285,0.066,0.514,0.124,0.384,0.102,0.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0.088,0.747,0.409,206,Lamina_VI,Lamina 6 Combined,90,DH
0.235,0.600,0.230,0.629,0.147,0.421,0.135,0.515,0.139,0.423,0.171,0.585,0.120,0.526,0.088,0.299,0.125,0.321,0.128,0.560,0.296,0.773,0.267,0.950,0.200,0.791,0.317,1.232,0.388,0.865,0.263,0.712,0.221,0.593,0.230,0.502,0.154,0.607,0.214,0.696,0.115,0.346,0.093,0.298,0.149,0.370,0.085,0.256,0.104,0.272,0.088,0.397,0.092,0.473,0.169,0.533,0.166,0.593,0.133,0.442,0.176,0.000,0,0,0,0,0,0,0.160,0.514,0.338,207,Lamina_VII,Lamina 7 Combined,90,DH
